ID,Date,Government Agency,Contract Description,Fund,Contractor,Procurement Method,Currency Unit,Dollar Amount,Jamaican Equivalent,Comments,Additional Comments,Column 13
629,2003-02-12T00:00:00Z,National Works Agency,Routine Maintenance of Roads Programme Interim Phase VI - St. Mary Package 2 ,,DP Enterprise Company Limited,,JMD,5006815.00,5006815.00,,,4561
630,2003-02-12T00:00:00Z,National Works Agency,Routine Maintenance of Roads Programme Interim Phase VI - St. Mary Package 3 ,,Beecher Construction,,JMD,4864746.15,4864746.15,,,4561
631,2003-02-12T00:00:00Z,National Works Agency,Routine Maintenance of Roads Programme Interim Phase V - St. Thomas Package 4,,KK Construction,,JMD,4376355.50,4376355.50,,,4561
632,2003-02-12T00:00:00Z,National Works Agency,Routine Maintenance of Roads Programme Interim Phase V - St. Catherine Package 6,,Mitchell's Construction Company Limited,,JMD,4590398.00,4590398.00,,,4561
633,2003-02-12T00:00:00Z,National Works Agency,Routine Maintenance of Roads Programme Interim Phase V - Manchester Package 5,,Bacchus Engineering,,JMD,4444591.19,4444591.19,,,4561
634,2003-02-12T00:00:00Z,National Works Agency,Routine Maintenance of Roads Programme Interim Phase V - Westmoreland Package 3,,Alwill & Associates,,JMD,4944720.00,4944720.00,,,4561
635,2003-02-12T00:00:00Z,"Ministry of Agriculture, EJASP","Works contract SX/WK/02/0T/06 Cedar Valley to Moy Hall Road Reinstatement in the Parish of St. Thomas, EJASP",,V.O. Watson & O'Neil Associates ,,JMD,7981005.00,7981005.00,,,4561
636,2003-02-12T00:00:00Z,Ministry of Labour & Social Security / PATH,Procurement of Computer Systems Development Services for the Programme of Advancement Through Health and Education,,Pricewaterhouse Coopers,,USD,834872.00,44164728.80,,,5201
637,2003-02-12T00:00:00Z,"Ministry of Education, Youth & Culture - Media Services Unit",Purchasing and distribution of Primary Textbook 2003,,Von Hoffman Corporation,,JMD,51680418.00,51680418.00,,,4561
638,2003-02-12T00:00:00Z,Jamaica Social Investment Fund,Completion of Brighton Basic School in the parish of St. Elizabeth,,S.W.C. Woodwork & Construction Co. Ltd.,,JMD,4841490.00,4841490.00,,,4561
639,2003-02-12T00:00:00Z,Jamaica Social Investment Fund,Completion of Delveland Basic School in the parish of Westmoreland,,Howard Construction Company Limited,,JMD,5481978.60,5481978.60,,,4561
640,2003-02-12T00:00:00Z,Jamaica Social Investment Fund,Construction of Longwood Basic School in the parish of Clarendon,,Howard Construction Company Limited,,JMD,6037157.76,6037157.76,,,4561
641,2003-02-12T00:00:00Z,Jamaica Social Investment Fund,Construction of Lower Litchfield Basic School in the parish of Trelawny,,W.A. Reid Construction Company Ltd.,,JMD,7183115.00,7183115.00,,,4561
642,2003-02-12T00:00:00Z,Jamaica Social Investment Fund,Rehabilitation of the Craighead to Bigwoods Road in the parish of Manchester,,S.W.C. Woodwork & Construction Co. Ltd.,,JMD,5835750.00,5835750.00,,,4561
643,2003-02-12T00:00:00Z,National Water Commission,"NWC Uniform Programme, 2003 - to supply light cotton shirts",,Fabric Consultants Limited,,JMD,4668663.40,4668663.40,,,4561
644,2003-02-12T00:00:00Z,National Water Commission,"NWC Uniform Programme, 2003 - to supply shirt, male dockers type pants",,Satisfaction 2000 Limited,,JMD,10723083.00,10723083.00,,,4561
604,2003-02-05T00:00:00Z,Ministry of Education - Media Services Unit,The Payment of Licence Fees - Primary Textbook Programme 2003,,GINN Educational Publishers,,USD,76537.50,4048833.75,,,5201
605,2003-02-05T00:00:00Z,Ministry of Education - Media Services Unit,The Payment of Licence Fees - Primary Textbook Programme 2003,,Jamaica Publishing House,,JMD,7830000.00,7830000.00,,,4561
606,2003-02-05T00:00:00Z,Ministry of Education - Media Services Unit,The Payment of Licence Fees - Primary Textbook Programme 2003,,Carlong Publishers (Carribean) Limited,,JMD,50455500.00,50455500.00,,,4561
607,2003-02-05T00:00:00Z,"Ministry of Agriculture, EJASP",Works contract SX/Wk/02/0t/05 Bath to Hayfield and Bath to Mount Mansfield Road in the parish of St. Thomas,,Alcar Construction & Haulage Company Ltd.,,JMD,44885010.00,44885010.00,,,4561
608,2003-02-05T00:00:00Z,National Water Commission,Great River/Lucea Water Supply Project Sole Source Contracts I & II and Engineering Supervision (Euro dollars),,SOGEA/SATOM ,,USD,38817512.00,2053446385.00,,,5201
609,2003-02-05T00:00:00Z,National Water Commission,Great River/Lucea Water Supply Project Sole Source Contracts I & II and Engineering Supervision (Euro & US dollars),,FIWI Corporation Limited,,EUR,570735.00,30825397.35,,,4341
,2003-02-05T00:00:00Z,National Water Commission,Great River/Lucea Water Supply Project Sole Source Contracts I & II and Engineering Supervision (Euro & US dollars),,FIWI Corporation Limited,,USD,119561.00,6324776.90,,,5201
610,2003-02-05T00:00:00Z,Tax Administration Services Dept.,The renovation and extension to the Collectorate Building in Port Antonio - Phase 2,,Tri-Star Engineering Company Limited,,JMD,20096337.15,20096337.15,,,4561
611,2003-02-05T00:00:00Z,National Irrigation Commission Limited,"CDB Funded NIDP Irrigation Pilot Projects Contract (E) - the supplying of pipes, fittings, values and appurtenances",,Trans Carib Enterprises Limited,,USD,1877126.44,99299988.68,,,5201
601,2003-01-29T00:00:00Z,Financial Services Commission,To procure Computer Equipment and Network Accessories,,Fujitsu ICL Caribbean Limited,,USD,281154.00,14504734.86,,,5201
602,2003-01-29T00:00:00Z,Ministry of Health,To provide construction services to Annotto Bay Hospital Treatment Plant,,Walcan & Associates,,JMD,6302660.40,6302660.40,,,4561
603,2003-01-29T00:00:00Z,"Ministry of Local Govt., Community Development & Sports",To extend and renovate the Manchester Parish Council - PIDP.02/203,,M & M Jamaica Limited ,,JMD,33278257.29,33278257.29,,,4561
596,2003-01-15T00:00:00Z,Ministry of Local Govt. & Community Development,Rehabilitation of Parochial Roads in the parish of St. Catherine - PIDP - No. 46,,Alcar Construction & Haulage Company Ltd.,,JMD,20105040.00,20105040.00,,,4561
597,2003-01-15T00:00:00Z,Ministry of Local Govt. & Community Development,Rehabilitation of Parochial Roads in the parish of St. Catherine - PIDP - No. 47,,Y.P. Seaton & Associates Company Limited,,JMD,20714037.99,20714037.99,,,4561
598,2003-01-15T00:00:00Z,"University of Technology, Jamaica ",To expand and renovate the Facility of Education and Liberal Studies ,,Jatlin Construction & Associates Limited,,JMD,35587032.00,35587032.00,,,4561
599,2003-01-15T00:00:00Z,"Ministry of Education, Youth & Culture",To evaluate the Teachers' College Rationalization Programme (Local),,Dr. Nancy George,,USD,112950.00,5827090.50,,,5201
600,2003-01-15T00:00:00Z,National Works Agency,Urban/Rural Township Road Rehabilitation and Maintenance Programme - Pk. 6,,General Paving Company Limited,,JMD,157771244.30,157771244.30,,,4561
593,2003-01-08T00:00:00Z,Airports Authority of Jamaica,To supply and install Closed Circuit (Electronic) Surveillance System,,EHC Industries Limited,,JMD,19345784.23,19345784.23,,,4561
594,2003-01-08T00:00:00Z,Airports Authority of Jamaica,To construct proposed Incinerator Building at the Norman Manley International Airport,,Matrix Engineering Works Limited,,JMD,43907225.50,43907225.50,,,4561
595,2003-01-08T00:00:00Z,"University of  the West Indies, Mona ",To supply automotive diesel and bunker C fuel,,Esso Standard Oil S.A. Limited,,JMD,31195579.38,31195579.38,,,4561
590,2002-12-18T00:00:00Z,Jamaica National Heritage Trust,To undertake restoration work at the Annex of Headquarters House - Jamaica National Heritage Trust,,W.G. Anderson Limited,,JMD,11300000.00,11300000.00,,,4561
591,2002-12-18T00:00:00Z,Jamaica Social Investment Fund,To construct Cairn Curran Basic School located in the parish of Westmoreland,,Howard Construction Company Limited,,JMD,5476027.96,5476027.96,,,4561
592,2002-12-18T00:00:00Z,Jamaica Social Investment Fund,To rehabilitate the Giblatore Road located in the parish of St. Catherine,,HDB Construction Company Limited,,JMD,11440705.00,11440705.00,,,4561
583,2002-12-11T00:00:00Z,Carib Engineering Corporation Limited,"The construction and testing of a Well at Green Park, St. Ann ",,Hood Daniel Well Company Limited,,JMD,7492138.50,7492138.50,,,4561
584,2002-12-11T00:00:00Z,Jamaica Social Investment Fund,To construct Bethabara Primary & Junior High School,,Garan-Tee Construction Company Limited,,JMD,10262568.00,10262568.00,,,4561
585,2002-12-11T00:00:00Z,Jamaica Social Investment Fund,To complete the Litchfield Basic School in the parish of Manchester ,,W.A. Reid Construction Company Ltd.,,JMD,5097050.00,5097050.00,,,4561
586,2002-12-11T00:00:00Z,Jamaica Social Investment Fund,To rehabilitate Sinks to Burn Road in the parish of Clarendon,,BF Pavement & Consultants Limited,,JMD,10000000.00,10000000.00,,,4561
587,2002-12-11T00:00:00Z,Jamaica Social Investment Fund,To rehabilitate Burn to Jericho Road in the parish of Clarendon,,BF Pavement & Consultants Limited,,JMD,7573697.00,7573697.00,,,4561
588,2002-12-11T00:00:00Z,Jamaica Social Investment Fund,To rehabilitate Hermitage to Farm Road in the parish of St. Thomas,,HDB Construction Company Limited,,JMD,6963464.00,6963464.00,,,4561
589,2002-12-11T00:00:00Z,Jamaica Social Investment Fund,To upgrade the Hagley Gap to Penlyne Castle Pipeline in the parish of St. Thomas,,Frederick Rodriques & Associates,,JMD,7889200.00,7889200.00,,,4561
574,2002-12-04T00:00:00Z,Ministry of Labour & Social Security / PATH,To provide consultancy services for the Impact Evaluation of the P.A.T.H. Project,,Mathematica Policy Research Inc.,,USD,448489.00,22505178.02,,,5201
575,2002-12-04T00:00:00Z,"University of Technology, Jamaica ","To construct a Pavilion at the University of Technology, Jamaica",,HDB Construction Limited,,JMD,18200000.00,18200000.00,,,4561
576,2002-12-04T00:00:00Z,"University of Technology, Jamaica ","To renovate the second and third floors of the School of Computing at the University of Technology, Jamaica",,Crawford Construction and Maintenance Limited,,JMD,22554198.86,22554198.86,,,4561
577,2002-12-04T00:00:00Z,National Housing Trust,To undertake infrastructure works for the development of serviced lots at Waterworks Housing Dev. Westmoreland,,Jatlin Construction & Associates Limited,,JMD,21031322.41,21031322.41,,,4561
578,2002-12-04T00:00:00Z,Public Sector Modernization Project,To procure computer hardware and software (Lot 1) for the NWA and JAMPRO,,Illuminat,,USD,417973.10,20973890.16,,,5201
579,2002-12-04T00:00:00Z,Public Sector Modernization Project,To procure specialized software (Lot 2) for the NWA and JAMPRO,,Spatial Innovision,,USD,111600.00,5600088.00,,,5201
580,2002-12-04T00:00:00Z,Ministry of Local Govt. & Community Development,To procure wireless computer local area network for Local Authorities,,IBM World Trade Corporation,,USD,238085.40,11947125.37,,,5201
581,2002-12-04T00:00:00Z,National Housing Trust,"To provide infrastructure works at Chiswick Sugar Housing Development, St. Thomas",,M & M Jamaica Limited ,,JMD,83852340.00,83852340.00,,,4561
582,2002-12-04T00:00:00Z,Petrojam Limited,To do repairs to Marine Dock and a replacement of Dock Crane ,,Underwater Services Limited,,JMD,14630855.00,14630855.00,,,4561
569,2002-11-27T00:00:00Z,Ministry of Transport & Works,Kuwait Fund Road Rehabilitation Programme - Package 2B (OPEC Funded Portion),,Lagan/Surrey JV,,JMD,235976416.00,235976416.00,,,4561
570,2002-11-27T00:00:00Z,"Ministry of Education, Youth & Culture - School Feeding Programme",To procure and deliver commodities for the Nutribun Programme of the School Feeding Programme,,Beta Milk Company Limited,,JMD,18180000.00,18180000.00,,,4561
571,2002-11-27T00:00:00Z,"Ministry of Education, Youth & Culture - School Feeding Programme",To procure and deliver commodities for the Cooked Lunch components of the School Feeding Programme ,,T. Geddes Grant Limited,,JMD,22117062.50,22117062.50,,,4561
572,2002-11-27T00:00:00Z,Ministry of Local Govt. & Community Development,To construct a Material Recycling Facility Building at Riverton Landfill,,Kingston Industrial Construction Limited,,JMD,14448475.00,14448475.00,,,4561
573,2002-11-27T00:00:00Z,Ministry of Local Govt. & Community Development,To construct an Operations & Maintenance Building at the Riverton Landfill,,Kingston Industrial Construction Limited,,JMD,11224586.00,11224586.00,,,4561
567,2002-11-20T00:00:00Z,National Housing Development Corporation Limited,"To rehabilitate the Sewage Treatment Facility - Seacrest Housing Dev.  - Discovery Bay, St. Ann ",,FCP Construction & Engineering Co. Limited,,JMD,10401043.08,10401043.08,,,4561
568,2002-11-20T00:00:00Z,Airports Authority of Jamaica,To undertake alterations to existing building at Jamaica Civil Aviation Authority,,Reliable Engineers Limited,,JMD,5428807.00,5428807.00,,,4561
559,2002-11-13T00:00:00Z,The Port Authority of Jamaica,To construct a parking area for Straddle Carrier at the Kingston Container Terminal ,,Matrix Engineering Works Limited,,JMD,22463125.00,22463125.00,,,4561
560,2002-11-13T00:00:00Z,Public Sector Modernization Project,The provision of a Land Registration and Parcel Data Management Systems for the National Land Agency,,Fujitsu ICL Caribbean (Jamaica) Limited,,USD,1240833.00,61681808.43,,,5201
561,2002-11-13T00:00:00Z,National Water Commission,To provide consultancy services for Engineering and Feasibility Studies at the Kingston Water and Sanitation Project,,Haliburton KBR,,USD,2644525.00,131459337.80,,,5201
562,2002-11-13T00:00:00Z,National Water Commission,To provide consultancy services for a Feasibility Study on three Water Supply Improvement Projects ,,Montgomery Watson Harza (MWH Americas),,USD,310000.00,15410100.00,,,5201
563,2002-11-13T00:00:00Z,Ministry of Finance & Planning,"To supply bulk Petroleum Products to Ministries, Depts., Institutions and Statutory Bodies for the period 2003 and 2004 ",,Petroleum Company of Jamaica,,JMD,124114000.00,124114000.00,,,4561
564,2002-11-13T00:00:00Z,Ministry of Finance & Planning,"To supply retail Petroleum Products to Ministries, Depts., Institutions and Statutory Bodies for the period 2003 and 2004",,Shell Company (W.I.) Limited,,JMD,1451948000.00,1451948000.00,,,4561
565,2002-11-13T00:00:00Z,Ministry of Agriculture,To renovate the Bodles Domestic Well System,,Jamaica Drip Irrigation Limited,,JMD,4236546.25,4236546.25,,,4561
566,2002-11-13T00:00:00Z,Jamaica Dairy Farmer's Federation,"To construct factory, office, service buildings and roads for the New Milk Processing Facilities at Lodge, Old Harbour",,Prime Development Llimited,,JMD,110798937.00,110798937.00,,,4561
548,2002-11-06T00:00:00Z,Ministry of Local Govt. & Community Development,Rehabilitation of Parochial Roads in Trelawny - PIDP - No. 40,,B.F. Pavements Limited,,JMD,7446065.00,7446065.00,,,4561
549,2002-11-06T00:00:00Z,Ministry of Local Govt. & Community Development,Rehabilitation of Parochial Roads in Treawny - PIDP - No. 41,,Seematt Construction Co. Ltd.,,JMD,9041760.00,9041760.00,,,4561
550,2002-11-06T00:00:00Z,Ministry of Local Govt. & Community Development,Rehabilitation of Parochial Roads in Treawny - PIDP - No. 42,,V.O. Watson & O'Neil Limited,,JMD,9926379.00,9926379.00,,,4561
551,2002-11-06T00:00:00Z,Ministry of Local Govt. & Community Development,Rehabilitation of Parochial Roads in Treawny - PIDP - No. 43,,Y.P. Seaton & Associates Company Limited,,JMD,10108146.90,10108146.90,,,4561
552,2002-11-06T00:00:00Z,Ministry of Local Govt. & Community Development,Rehabilitation of Parochial Roads in Treawny - PIDP - No. 44,,Y.P. Seaton & Associates Company Limited,,JMD,14774331.44,14774331.44,,,4561
553,2002-11-06T00:00:00Z,Ministry of Local Govt. & Community Development,Rehabilitation of Parochial Roads in Trelawny - PIDP - No. 45,,Patrick E. Thompson,,JMD,9185775.40,9185775.40,,,4561
554,2002-11-06T00:00:00Z,Jamaica Social Investment Fund,To upgrade the Bethel Gap To Richmond Gap Pipeline,,HDB Construction Company Limited,,JMD,9134990.00,9134990.00,,,4561
555,2002-11-06T00:00:00Z,Jamaica Social Investment Fund,To complete the Georges Valley Basic School,,S.W.C. Woodwork & Construction Co. Ltd.,,JMD,4242870.00,4242870.00,,,4561
556,2002-11-06T00:00:00Z,Jamaica Social Investment Fund,To construct the Happy Grove Basic School ,,Garan-Tee Construction Company Limited,,JMD,4738070.55,4738070.55,,,4561
557,2002-11-06T00:00:00Z,Jamaica Social Investment Fund,To rehabilitate the Bogue Roads in the parish of St. Elizabeth,,S.W.C. Woodwork & Construction Co. Ltd.,,JMD,10738455.00,10738455.00,,,4561
558,2002-11-06T00:00:00Z,National Water Commission,To supply and install Low Pressure Sewer Systems under the on-going NWC's NCWD Customer Assistance Programme,,M & M Modern Sewer & Drain Service,,JMD,29277125.80,29277125.80,,,4561
545,2002-10-30T00:00:00Z,"Ministry of Education, Youth & Culture",To undertake an evaluation of the Rationalization Process of Teachers Colleges in Jamaica ,,Saskatchewan Educational Leadership Unit,,USD,23758.00,1171269.40,,,5201
546,2002-10-30T00:00:00Z,Urban Development Corporation,To design and build a new Indoor Court Facility at Stadium West - Independence Park ,,Trumbley and Hamption Inc.,,USD,6000000.00,295800000.00,,,5201
547,2002-10-30T00:00:00Z,"Ministry of Education, Youth & Culture",To provide technical assistance and training in Classroom Assessment Strategies,,Juarez & Associates,,USD,233618.00,11517367.40,,,5201
544,2002-10-02T00:00:00Z,Financial Services Commission,To engage an Insurance and Examinations Advisor to provide guidance and advice to the Executive Director,,Lawrie Savage and Associates Inc. ,,USD,240950.00,11878835.00,,,5201
537,2002-09-25T00:00:00Z,National Works Agency,Urban Rural Township Road Rehabilitation and Maintenance Programme for the parish of Hanover,,B.F. Paving and Consultants Limited,,JMD,28770750.00,28770750.00,,,4561
538,2002-09-25T00:00:00Z,Port Authority of Jamaica,To supply and install security video surveillance equipment at the Kingston Transshipment Port and the Port of Montego Bay,,Hawkeye Electronic Security Limited/CDO Inc.,,USD,684646.99,33602474.27,,,5201
539,2002-09-25T00:00:00Z,Port Authority of Jamaica,The hiring and replacement of Tugboat,,Superior Marine Services Inc.,,USD,217556.00,10677648.48,,,5201
540,2002-09-25T00:00:00Z,Port Authority of Jamaica,"To carry maintainance to Drydocking Tug ""Ocho Rios"" ",,North Florida Shipyards Inc.,,USD,258865.00,12705094.20,,,5201
541,2002-09-25T00:00:00Z,"University Hospital of the West Indies, Mona",To undertake infrastructure maintenance and air-conditioning at the UHWI ,,Ronham & Associates,,JMD,7544991.85,7544991.85,,,4561
542,2002-09-25T00:00:00Z,Devon House Dev. Co. Ltd.,The re-development of Devon House,,21st Century Building Services Limited,,JMD,13370000.00,13370000.00,,,4561
543,2002-09-25T00:00:00Z,Ministry of Local Govt. & Community Development,To construct an administration building at the Riverton Landfill - GoJ/IDB SWMP. Loan No. 1185.OC-Ja.,,Tankweld Construction Co. Ltd.,,JMD,21632179.00,21632179.00,,,4561
532,2002-09-11T00:00:00Z,Tax Administration Services Dept.,The supply and installation of Modular Furniture at TAAD Oxford Road,,Keith Ryan and Company Limited,,JMD,9589440.00,9589440.00,,,4561
533,2002-09-11T00:00:00Z,National Works Agency,"To design, rehabilitate and the maintenance of roadways in Kingston and St. Andrew with asphaltic concrete ",,General Paving Company Limited,,JMD,171193464.00,171193464.00,,,4561
534,2002-09-11T00:00:00Z,Jamaica Social Investment Fund,To expand the Flower Hill Agro Processing Facility in the parish of St. James,,Dilcon Construction Ltd,,JMD,4424996.00,4424996.00,,,4561
535,2002-09-11T00:00:00Z,Ministry of National Security & Justice,To procure uniform and accoutrement for the Jamaica Constabulary Force,,Tan Marj Investments Limited,,USD,518000.00,25423440.00,,,5201
536,2002-09-11T00:00:00Z,National Works Agency,Urban Rural Township Road Rehabilitation and Maintenance Programme for the parish of St. James,,Cornwall Asphalt & Paving Co. Ltd.,,JMD,42368451.00,42368451.00,,,4561
530,2002-08-28T00:00:00Z,Ministry of Transport & Works,The construction of twin box culverts at John's Hall in the parish of St. James,,M & K Heavy Equipment Hireage Co. Ltd.,,JMD,16303276.21,16303276.21,,,4561
531,2002-08-28T00:00:00Z,Public Sector Modernization Project,The provision of goods and services for the establishment of a Local Area Network for the National Works Agency,,IBM World Trade Corporation,,USD,301932.08,14713150.26,,,5201
523,2002-08-21T00:00:00Z,Port Authority of Jamaica,To supply and the commissioning of Trailing Power Cable and Cable Reels,,Covetec Specimas S.P.A.,,USD,368500.00,17957005.00,,,5201
524,2002-08-21T00:00:00Z,National Works Agency,"To construct a Bailey Bridge and Approach Road at Alligator Church, Portland",,Mitchell's Construction,,JMD,13526265.00,13526265.00,,,4561
525,2002-08-21T00:00:00Z,National Works Agency,"To design, rehabilitate and the maintenance of roadways in Savanna-la-mar and Negril under the Urban/Rural - Pk. 1C - Westmoreland ",,D.R. Foote Construction,,JMD,53702905.00,53702905.00,,,4561
526,2002-08-21T00:00:00Z,National Works Agency,"To design, rehabilitate and the maintenance of roadways in Falmouth under the Urban/Rural - Pk. 1D - Trelawny ",,Build Rite Construction Company,,JMD,29824280.00,29824280.00,,,4561
527,2002-08-21T00:00:00Z,National Works Agency,"To undertake thermoplastic stripes and markings in the parishes of Clarendon, Manchester, St. Ann, Westmoreland and Kingston metropolitan region",,Advance Technical Services,,JMD,19731919.02,19731919.02,,,4561
528,2002-08-21T00:00:00Z,Health Corporation Ltd.,To supply and install incinerator system on the premises of Health Corporation Limited,,Crown Agents ,,JMD,1283004.00,1283004.00,,,4561
,2002-08-21T00:00:00Z,Health Corporation Ltd.,To supply and install incinerator system on the premises of Health Corporation Limited,,Crown Agents ,,USD,300250.00,14631182.50,,,5201
529,2002-08-21T00:00:00Z,National Housing Trust,Infrastructure construction at the Fair Prospect Housing Dev. in the parish of Portland ,,Rollers & Compressors Hireage Limited,,JMD,27504515.95,27504515.95,,,4561
515,2002-08-14T00:00:00Z,"Ministry of Education, Youth & Culture","Phase II, Pk. 1 - Quantity Surveyors services for the Ministry of Education",,Burrowes & Wallace,,JMD,4568400.00,4568400.00,,,4561
516,2002-08-14T00:00:00Z,"Ministry of Education, Youth & Culture","Phase II, Pk. 11 - Quantity Surveyors services for the Ministry of Education",,Woodrow Whitely Associates,,JMD,4740000.00,4740000.00,,,4561
517,2002-08-14T00:00:00Z,"Ministry of Education, Youth & Culture","Phase I, Pk. 2 - Pk. 2 - Pk.1 - Electrical/ Mechanical Eng. Services for the Quantity Surveyors services for the Ministry of Education",,Limco Engineering,,JMD,8295000.00,8295000.00,,,4561
518,2002-08-14T00:00:00Z,"Ministry of Education, Youth & Culture","Phase 1, Pk. 1, Phase 2 - Pk. 2 Electrical/ Mechanical Engineering services for the Ministry of Education",,Planning and Associates,,JMD,7378560.00,7378560.00,,,4561
519,2002-08-14T00:00:00Z,"Ministry of Education, Youth & Culture","Phase 1, Pk. 2, Phase 2 - Pk. 1 Civil/Structural Engineering services for the Ministry of Education",,ADEB Consultants,,JMD,5925000.00,5925000.00,,,4561
520,2002-08-14T00:00:00Z,"Ministry of Education, Youth & Culture","Phase 1, Pk. 1, Phase 2 - Pk. 2 Civil/Structural Engineering services for the Ministry of Education",,Peter Jervis Consultancy,,JMD,5040000.00,5040000.00,,,4561
521,2002-08-14T00:00:00Z,Port Authority of Jamaica,To construct a Wash Bay for Straddle Carriers at the Kingston Container Terminal,,Tank-Weld Limited,,JMD,7905673.00,7905673.00,,,4561
522,2002-08-14T00:00:00Z,Airports Authority of Jamaica,To supply and install Fuel Hydrant System Enhancement Programme at the Norman Manley International Airport,,E. Pihl & Sons A.S.,,JMD,223850000.00,223850000.00,,,4561
512,2002-07-31T00:00:00Z,Ministry of Transport & Works,Proposed extension work to Corporate Head Office  building at 138 Maxfield Avenue ,,HDB Construction Limited,,JMD,58153100.00,58153100.00,,,4561
513,2002-07-31T00:00:00Z,"Ministry of Education, Youth & Culture ","Upgrade to the Ministry of Education, Youth & Culture's air conditioning system at Building 1 Heroes Circle",,Geddes Refrigeration Limited,,JMD,6143855.83,6143855.83,,,4561
514,2002-07-31T00:00:00Z,The Sugar Company of Jamaica Limited,The redevelopment of Sugar Cane Lands Monymusk Clarendon,,GIMAC-SIME,,JMD,9700000.00,9700000.00,,,4561
503,2002-07-24T00:00:00Z,Ministry of Transport & Works,"Kuwait Fund for Arab Economic Development - Road Rehabilitation Project - Package No. 1, Lot 2, Spanish Town By-Pass",,Asphaltic Concrete Enterprise Limited,,JMD,317498369.00,317498369.00,,,4561
504,2002-07-24T00:00:00Z,Ministry of Transport & Works,"Kuwait Fund for Arab Economic Development - Road Rehabilitation Project - Package No. 1, Lot 4, Whitney Turn to Trinity",,Lagan-Surrey Joint Venture,,JMD,39792061.99,39792061.99,,,4561
505,2002-07-24T00:00:00Z,Ministry of Transport & Works,"Kuwait Fund for Arab Economic Development - Road Rehabilitation Project - Package No. 1, Lot 6, Williamsfield to Greenvale via Mandeville ",,Lagan-Surrey Joint Venture,,JMD,103486175.50,103486175.50,,,4561
506,2002-07-24T00:00:00Z,Ministry of Transport & Works,"Kuwait Fund for Arab Economic Development - Road Rehabilitation Project - Package No. 1, Lot 9, Mandeville to Mark Post ",,Lagan-Surrey Joint Venture,,JMD,64858087.21,64858087.21,,,4561
507,2002-07-24T00:00:00Z,Ministry of Transport & Works,"Kuwait Fund for Arab Economic Development - Road Rehabilitation Project - Package No. 1, Lot 13, Stony Hill to Toms River ",,Surrey Paving & Aggregates Limited,,JMD,200234341.70,200234341.70,,,4561
508,2002-07-24T00:00:00Z,Airports Authority of Jamaica,The provision of Janitorial Services for the Norman Manley International Airport,,Manpower and Maintenance Services Limited,,JMD,103672580.30,103672580.30,,,4561
509,2002-07-24T00:00:00Z,Jamaica Urban Transit Company (JUTC),The provision of Services for the Sale and Recharging of Smart Cards - (To note that the contract was estimated not to exceed $10M based on a 10% usage and 7% commission),,Advanced Integrated Systems Limited,,JMD,10000000.00,10000000.00,,,4561
510,2002-07-24T00:00:00Z,Ministry of Agriculture,To supply and install an Incinerator System at the Norman Manley International Airport,,Cornwall Development and Engineers Limited,,JMD,4923300.00,4923300.00,,,4561
511,2002-07-24T00:00:00Z,Tax Administration Services Dept.,To supply and install Modular Furniture at the May Pen Revenue Centre,,EHC Industries Limited,,JMD,7351097.96,7351097.96,,,4561
500,2002-07-17T00:00:00Z,National Works Agency/Ministry of Transport & Works,Construction of random rubble masonry wall and reinforced concrete invert at the gully behind St. Jude's Primary School,,S.Green & Associates Company Limited,,JMD,4081279.81,4081279.81,,,4561
501,2002-07-17T00:00:00Z,Heart Trust/NTA,"Procurement of six, 1 tonne diesel pickup trucks for HEART Trust",,Kingston Industrial Garage Limited,,JMD,4116417.20,4116417.20,,,4561
502,2002-07-17T00:00:00Z,Institute of Jamaica,"The restoration and extension of Liberty Hall located at 76 King Street, Kgn.",,Jatlin Construction & Associates Limited,,JMD,18541078.00,18541078.00,,,4561
497,2002-07-10T00:00:00Z,Carib Engineering Corporation Limited,The supply and installation of pumping equipment for the Colbeck & Planters Pumping Stations (Colbeck Water Supply Scheme),,Laidmar Irrigation Company Limited,,JMD,11402250.00,11402250.00,,,4561
498,2002-07-10T00:00:00Z,The Jamaica Library Service,Proposed alteration and extension to the St. Elizabeth Parish Library,,Maxwell Construction Company Limited,,JMD,11000000.00,11000000.00,,,4561
499,2002-07-10T00:00:00Z,Transport Authority,"To refurbish existing building at 107 Maxfield Avenue, Transport Authority",,Crawford Construction and Maintenance,,JMD,6905321.00,6905321.00,,,4561
494,2002-07-03T00:00:00Z,Jamaica Social Investment Fund,Construction of Whitehall Cross Basic School and the rehabilitation of the Community Centre ,,S.W.C. Woodwork & Construction Co. Ltd.,,JMD,5029730.00,5029730.00,,,4561
495,2002-07-03T00:00:00Z,Jamaica Social Investment Fund,The rehabilitation of Rose Hall Community Centre and Basic School,,Howard Construction Company Limited,,JMD,7920408.50,7920408.50,,,4561
496,2002-07-03T00:00:00Z,Jamaica Social Investment Fund,Construction of Kitson Town Health Centre,,Contraxx Enterprises Limited,,JMD,7967009.97,7967009.97,,,4561
490,2002-06-26T00:00:00Z,National Works Agency,Rehabilitation of Parochial Roads in Clarendon - PIDP - No. 38,,S.W.C. Woodwork & Construction Co. Ltd.,,JMD,19154572.50,19154572.50,,,4561
491,2002-06-26T00:00:00Z,National Works Agency,Rehabilitation of Parochial Roads in Clarendon - PIDP - No. 39,,Alcar Construction & Haulage Co. Ltd.,,JMD,20799365.00,20799365.00,,,4561
